0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,60min
0,0,NaN,NaN,0,NaN,32,NaN,65,NaN,NaN,NaN,0,NaN,0,0,0
0,0,NaN,NaN,3,NaN,14,NaN,45,NaN,NaN,NaN,0,NaN,0,0,0
0,0,NaN,NaN,1,NaN,15,NaN,14,NaN,NaN,NaN,5,NaN,0,0,0
0,0,NaN,NaN,9,NaN,0,NaN,68,NaN,NaN,NaN,14,NaN,0,0,0
0,0,NaN,NaN,0,NaN,24,NaN,1,NaN,NaN,NaN,39,NaN,0,0,0
0,0,NaN,NaN,3,NaN,14,NaN,145,NaN,NaN,NaN,3,NaN,0,0,0
0,0,NaN,NaN,0,NaN,23,NaN,11,NaN,NaN,NaN,6,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,67,NaN,NaN,NaN,1,NaN,0,0,0
0,0,NaN,NaN,0,NaN,25,NaN,9,NaN,NaN,NaN,0,NaN,1,1,1
0,0,NaN,NaN,0,NaN,6,NaN,31,NaN,NaN,NaN,10,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,16,NaN,35,NaN,NaN,NaN,6,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,62,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,0,NaN,41,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,11,NaN,22,NaN,23,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,9,NaN,115,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,4,NaN,0,NaN,77,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,26,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,16,NaN,12,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,26,NaN,2,NaN,NaN,NaN,7,NaN,2,0,1
NaN,0,NaN,NaN,0,NaN,22,NaN,19,NaN,NaN,NaN,1,NaN,0,0,1
NaN,0,NaN,NaN,5,NaN,15,NaN,45,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,6,NaN,20,NaN,74,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,0,NaN,62,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,13,NaN,45,NaN,NaN,NaN,3,NaN,0,0,0
NaN,0,NaN,NaN,8,NaN,28,NaN,52,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,8,NaN,32,NaN,NaN,NaN,13,NaN,0,0,1
NaN,0,NaN,NaN,1,NaN,24,NaN,77,NaN,NaN,NaN,4,NaN,0,0,0
NaN,0,NaN,NaN,2,NaN,24,NaN,31,NaN,NaN,NaN,32,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,4,NaN,63,NaN,NaN,NaN,3,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,5,NaN,14,NaN,NaN,NaN,6,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,14,NaN,31,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,6,NaN,51,NaN,NaN,NaN,2,NaN,1,0,0
NaN,0,NaN,NaN,0,NaN,27,NaN,19,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,7,NaN,25,NaN,38,NaN,NaN,NaN,5,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,21,NaN,32,NaN,NaN,NaN,6,NaN,0,1,0
NaN,0,NaN,NaN,0,NaN,19,NaN,105,NaN,NaN,NaN,9,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,15,NaN,38,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,1,NaN,0,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,15,NaN,38,NaN,NaN,NaN,3,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,19,NaN,18,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,8,NaN,47,NaN,NaN,NaN,4,NaN,3,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,16,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,14,NaN,35,NaN,NaN,NaN,4,NaN,0,0,0
NaN,0,NaN,NaN,5,NaN,17,NaN,72,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,12,NaN,7,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,26,NaN,54,NaN,NaN,NaN,11,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,6,NaN,0,NaN,NaN,NaN,5,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,10,NaN,67,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,79,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,26,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,9,NaN,36,NaN,41,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,38,NaN,29,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,13,NaN,42,NaN,NaN,NaN,3,NaN,0,0,0
NaN,0,NaN,NaN,17,NaN,7,NaN,65,NaN,NaN,NaN,5,NaN,1,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,1,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,16,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,18,NaN,62,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,10,NaN,16,NaN,94,NaN,NaN,NaN,1,NaN,1,0,0
NaN,0,NaN,NaN,0,NaN,15,NaN,97,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,10,NaN,26,NaN,NaN,NaN,1,NaN,0,0,1
NaN,0,NaN,NaN,0,NaN,0,NaN,59,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,11,NaN,81,NaN,NaN,NaN,11,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,4,NaN,30,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,0,NaN,15,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,16,NaN,13,NaN,NaN,NaN,4,NaN,0,0,0
NaN,0,NaN,NaN,7,NaN,5,NaN,29,NaN,NaN,NaN,5,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,7,NaN,72,NaN,NaN,NaN,5,NaN,0,0,0
NaN,0,NaN,NaN,2,NaN,16,NaN,51,NaN,NaN,NaN,12,NaN,0,0,0
NaN,0,NaN,NaN,8,NaN,18,NaN,29,NaN,NaN,NaN,3,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,7,NaN,0,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,19,NaN,74,NaN,NaN,NaN,4,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,40,NaN,NaN,NaN,5,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,1,NaN,42,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,18,NaN,31,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,21,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,2,NaN,32,NaN,59,NaN,NaN,NaN,6,NaN,1,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,27,NaN,NaN,NaN,12,NaN,0,0,0
NaN,0,NaN,NaN,6,NaN,14,NaN,33,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,2,NaN,90,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,9,NaN,12,NaN,NaN,NaN,6,NaN,0,0,0
NaN,0,NaN,NaN,3,NaN,8,NaN,20,NaN,NaN,NaN,6,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,2,NaN,0,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,60,NaN,NaN,NaN,8,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,18,NaN,53,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,15,NaN,69,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,0,NaN,4,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,11,NaN,39,NaN,NaN,NaN,0,NaN,0,0,1
NaN,0,NaN,NaN,5,NaN,0,NaN,8,NaN,NaN,NaN,4,NaN,1,0,0
NaN,0,NaN,NaN,0,NaN,37,NaN,8,NaN,NaN,NaN,3,NaN,0,0,0
NaN,0,NaN,NaN,8,NaN,16,NaN,44,NaN,NaN,NaN,2,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,10,NaN,20,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,15,NaN,80,NaN,NaN,NaN,1,NaN,0,0,0
NaN,0,NaN,NaN,6,NaN,11,NaN,36,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,74,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,10,NaN,0,NaN,NaN,NaN,1,NaN,0,1,0
NaN,0,NaN,NaN,1,NaN,9,NaN,49,NaN,NaN,NaN,3,NaN,0,1,0
NaN,0,NaN,NaN,0,NaN,14,NaN,0,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,23,NaN,49,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,44,NaN,NaN,NaN,14,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,14,NaN,70,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,0,NaN,43,NaN,NaN,NaN,4,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,1,NaN,41,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,0,NaN,15,NaN,24,NaN,NaN,NaN,4,NaN,0,0,0
NaN,0,NaN,NaN,14,NaN,22,NaN,62,NaN,NaN,NaN,0,NaN,0,0,0
NaN,0,NaN,NaN,1,NaN,3,NaN,17,NaN,NaN,NaN,5,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,5,NaN,25,NaN,NaN,NaN,0,NaN,2,NaN,0
NaN,0,NaN,NaN,0,NaN,30,NaN,35,NaN,NaN,NaN,1,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,8,NaN,0,NaN,NaN,NaN,25,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,26,NaN,63,NaN,NaN,NaN,0,NaN,0,NaN,0
NaN,0,NaN,NaN,6,NaN,11,NaN,53,NaN,NaN,NaN,6,NaN,0,NaN,0
NaN,0,NaN,NaN,2,NaN,20,NaN,51,NaN,NaN,NaN,0,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,13,NaN,55,NaN,NaN,NaN,0,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,16,NaN,35,NaN,NaN,NaN,0,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,12,NaN,43,NaN,NaN,NaN,0,NaN,1,NaN,0
NaN,0,NaN,NaN,0,NaN,13,NaN,21,NaN,NaN,NaN,5,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,14,NaN,63,NaN,NaN,NaN,0,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,29,NaN,NaN,NaN,13,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,106,NaN,NaN,NaN,4,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,21,NaN,49,NaN,NaN,NaN,13,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,1,NaN,0,NaN,NaN,NaN,10,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,1,NaN,31,NaN,NaN,NaN,18,NaN,0,NaN,0
NaN,0,NaN,NaN,5,NaN,3,NaN,1,NaN,NaN,NaN,4,NaN,0,NaN,0
NaN,0,NaN,NaN,10,NaN,13,NaN,77,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,36,NaN,39,NaN,NaN,NaN,NaN,NaN,0,NaN,1
NaN,0,NaN,NaN,0,NaN,6,NaN,25,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,43,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,1,NaN,3,NaN,60,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,11,NaN,18,NaN,NaN,NaN,NaN,NaN,2,NaN,0
NaN,0,NaN,NaN,1,NaN,19,NaN,21,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,2,NaN,27,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,16,NaN,18,NaN,67,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,24,NaN,38,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,9,NaN,21,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,5,NaN,15,NaN,11,NaN,NaN,NaN,NaN,NaN,2,NaN,0
NaN,0,NaN,NaN,0,NaN,25,NaN,48,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,1,NaN,0,NaN,89,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,25,NaN,18,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,2,NaN,24,NaN,21,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,26,NaN,62,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,17,NaN,34,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,60,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,12,NaN,20,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,9,NaN,0,NaN,52,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,16,NaN,52,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,4,NaN,73,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,6,NaN,0,NaN,29,NaN,NaN,NaN,NaN,NaN,0,NaN,0
NaN,0,NaN,NaN,0,NaN,17,NaN,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,20,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,15,NaN,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,5,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,23,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,4,NaN,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,2,NaN,16,NaN,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,7,NaN,1,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,0,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,18,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,5,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,6,NaN,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,21,NaN,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,13,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,1,NaN,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,8,NaN,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,2,NaN,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,18,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,22,NaN,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,9,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,18,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,0,NaN,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,3,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,4,NaN,16,NaN,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,9,NaN,1,NaN,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,13,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,0,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,6,NaN,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,7,NaN,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,0,NaN,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,17,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,2,NaN,11,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,7,NaN,0,NaN,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,14,NaN,8,NaN,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,4,NaN,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,0,NaN,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,11,NaN,0,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,9,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,13,NaN,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,27,NaN,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,0,NaN,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,3,NaN,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,14,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,15,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,21,NaN,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,50,NaN,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,0,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,2,NaN,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,18,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,2,NaN,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,4,NaN,NaN,NaN,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,5,NaN,NaN,NaN,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,4,NaN,NaN,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,NaN,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,7,NaN,NaN,NaN,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,5,NaN,NaN,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
